CPU_CYCLES, INSTRUCTIONS, CACHE_MISSES, BRANCH_MISSES, LABEL
00:04:25.664 119850950 37772790 226100 58776 1.0
00:04:26.064 119851317 37631994 228295 63963 1.0
00:04:26.264 119850954 37593714 225125 65966 1.0
00:04:26.464 119851835 37637096 225259 66406 1.0
00:04:26.664 119851435 37814668 225829 60429 1.0
00:04:27.064 119851851 37606476 228399 60873 1.0
00:04:27.264 119851520 37695715 225812 63948 1.0
00:04:27.464 119850557 37673828 225392 63668 1.0
00:04:27.664 119850791 37680421 224852 65923 1.0
00:04:28.064 119851603 37596994 228381 62699 1.0
00:04:28.264 119851541 37683443 225713 64672 1.0
00:04:28.464 119851144 37808017 225929 59721 1.0
00:04:28.664 119852120 37790647 226033 60205 1.0
00:04:29.064 119851671 37545370 227793 66680 1.0
00:04:29.264 119851283 37742517 225824 59978 1.0
00:04:29.464 119850850 37781040 225810 62628 1.0
00:04:29.664 119851981 37787618 226100 59945 1.0
00:04:30.064 119850742 37515306 227676 65452 1.0
00:04:30.264 119851484 37644978 224940 66027 1.0
00:04:30.464 119850573 37645240 225681 68882 1.0
00:04:30.664 119851324 37726577 226019 59760 1.0
00:04:31.064 119852643 37631841 228313 61434 1.0
00:04:31.264 119851398 37813609 226002 58843 1.0
00:04:31.464 119850918 37564818 224739 70298 1.0
00:04:31.664 119852041 37656231 225477 67158 1.0
00:04:32.064 119852456 37203109 227380 70580 1.0
00:04:32.264 119850986 37625509 225882 61714 1.0
00:04:32.464 119850748 37733872 225834 59167 1.0
00:04:32.664 119852207 37666158 225093 65657 1.0
00:04:33.064 119852175 37572745 228112 66046 1.0
00:04:33.264 119851244 37834761 226033 59273 1.0
00:04:33.464 119851956 37706111 225643 65206 1.0
00:04:33.664 119850695 37662995 225741 64581 1.0
00:04:34.064 119851839 37402995 226990 71430 1.0
00:04:34.264 119851498 37705858 225660 63790 1.0
00:04:34.464 119851822 37684388 225572 66604 1.0
00:04:34.664 119850698 37760352 225954 61939 1.0
00:04:35.064 119851264 37608544 228027 62340 1.0
00:04:35.264 119850871 37671142 225001 66197 1.0
00:04:35.464 119851313 37485084 225181 63628 1.0
00:04:35.664 119850413 37391132 225342 68086 1.0
00:04:36.064 119850993 37584340 228083 65352 1.0
00:04:36.264 119850863 37736565 225980 60826 1.0
00:04:36.464 119852121 37590825 225686 59623 1.0
00:04:36.664 119851013 37294288 224589 72012 1.0
00:04:37.064 119851204 37531247 227794 70788 1.0
00:04:37.264 119851319 37700698 225871 62836 1.0
